platform,komentar,timestamp,sentimen,komentar_clean
YouTube,Naturalilasisasi itu memang cara instan buat meningkatkan level permainan timnas.. tinggal nego2 pemain keturunan beres..  memang untuk memperbaiki liga local butuh waktu yg ga sebentar tapi alangkah baiknya perbaiki kompetisi lokal dari level yg paling bawah ..,1 tahun yang lalu,,naturalilasisasi instan tingkat level main timnas tinggal nego main turun beres baik liga local butuh yg ga sebentar alangkah baik baik kompetisi lokal level yg
YouTube,dimata  towel sty naturalisasi gak ada bener bener nya,1 tahun yang lalu,,mata towel sty naturalisasi gak bener bener nya
YouTube,"Towel cuma lususan tk, bacotnya kaya orang tidak pernah sekolah.",1 tahun yang lalu,,towel lususan tk bacot kaya orang sekolah
YouTube,bung towel coba komentari terkait aff singapore bagaimana indonesia main pada saat itu.,1 tahun yang lalu,,towel coba komentar kait aff singapore indonesia main
YouTube,Bung towel si raja gacor,1 tahun yang lalu,,towel si raja gacor
YouTube,"Talenta titipan,semua PD bosok,ga da prestasi Wil towel🤭😂",1 tahun yang lalu (diedit),,talenta titipansemua pd bosokga da prestasi wil towel
YouTube,Anda yang membelah bajingan,1 tahun yang lalu,,belah bajing
YouTube,Kalau ada 100 orang kaya towel saya yakin indonesia sepak bola nya hancur ....,1 tahun yang lalu,,orang kaya towel indonesia sepak bola nya hancur
YouTube,"Orang setres jangan di undang,ujung2 kena hujat tu orang.",1 tahun yang lalu,,orang tres undangujung kena hujat tu orang
YouTube,towel dari sepak bola.. buat pemecah belah bdngsa spertinya.. Rockygarung... refflyharun.. PKS... SISATRIOPendukung anies... lewatpolitikvbuduknya..,1 tahun yang lalu,,towel sepak bola pecah belah bdngsa spertinya rockygarung refflyharun pks sisatriopendukung anies lewatpolitikvbuduknya
YouTube,Towel selalu di beri panggung oleh metro tv  jangan2 sudah kerja sama,1 tahun yang lalu,,towel panggung metro tv kerja
YouTube,metro tv.. dialog.. gabungan.. ribut dari sepak bola.. melalui.. Towel.. dnpolitik dari dua narasumer sisatrio.. dndari absk abah.. pendukung01,1 tahun yang lalu,,metro tv dialog gabung ribut sepak bola towel dnpolitik narasumer sisatrio dndari absk abah dukung
YouTube,"Kita tunggu saja alasan apa lagi bung towel pada saat timnas kita lolos putaran 3 kualifikasi pildun, juara aff.",1 tahun yang lalu,,tunggu alas towel timnas lolos putar kualifikasi pildun juara aff
YouTube,Dasarnya mmg iri dan sakit hati...faktanya sdh jls ada kemajuan ditangsngi STY,1 tahun yang lalu,,dasar mmg iri sakit hatifaktanya sdh jls maju ditangsngi sty
YouTube,"Kalimat bung towel yg mencari kesalahan sty anggap aja kembang2 proses perkembangan sepak bola nasional kita. Biar aja bergulir terus dan mendapatkan panggung. Kita tunggu aja nanti apa kata towel pada saat timnas lolos putraran 3 ppd, piala aff dan prestasi lainya. Menarik nih.....apa lagi alasan towel?",1 tahun yang lalu,,kalimat towel yg cari salah sty anggap aja kembang proses kembang sepak bola nasional biar aja gulir panggung tunggu aja towel timnas lolos putraran ppd piala aff prestasi lai tarik nihapa alas towel
YouTube,Towel kebencian terhadap STY dan PSSI sudah mendarah daging.. timnas kita butuh dukungan bukan cercaan.. kalau jadi pengamat yang obyektif dong..,1 tahun yang lalu (diedit),,towel benci sty pssi darah daging timnas butuh dukung cerca amat obyektif
YouTube,"Indonesia kalah karena wasit var,itu perlu dibahas  kenapa naturalis dan sty aja dibahas coba wel jadi pelatih mampu nggak juara aff",1 tahun yang lalu,,indonesia kalah wasit varitu bahas naturalis sty aja bahas coba wel latih nggak juara aff
YouTube,"Suruh aja Towel jadi pelatih wandu a banci l, dasar manusia ndak punya hati, iri, dengki, begitu timnas berjuang utk negara ini mulai dari awal sampai pinal dihujat lagi, sbg WNI harusnya memberi sport,",1 tahun yang lalu,,suruh aja towel latih wandu a banci l dasar manusia ndak hati iri dengki timnas juang utk negara pal hujat sbg wni sport
YouTube,Pemain naturalisasi punya andil  mengangkat mental para pemain asli indonesia.,1 tahun yang lalu,,main naturalisasi andil angkat mental main asli indonesia
YouTube,Towel itu mentah cuma aduk aduk kata kata ngk ada nilai tambah buat timnas,1 tahun yang lalu,,towel mentah aduk aduk ngk nilai timnas
YouTube,Klo towel jd pelatih kira2 bisa bawa kemajuan gak ya?,1 tahun yang lalu,,klo towel jd latih bawa maju gak ya
YouTube,Alah njajal towel seng nglatih diwei Messi diwei Ronaldo. Dan pemain bintang dunia. Njajal ISO ora..,1 tahun yang lalu,,alah njajal towel seng nglatih diwei messi diwei ronaldo main bintang dunia njajal iso ora
YouTube,"bingung gue, masih undang towel..  undang orang2 yg ngerti bola, jng yg cuma asal ngomong ngerti bola..  nih orang2 mau nya timnas kga berkembang, apakah salah naturalisasi?  kan kaga, ada peraturan nya dr FIFA...",1 tahun yang lalu,,bingung gue undang towel undang orang yg ngerti bola jng yg ngomong ngerti bola nih orang nya timnas kga kembang salah naturalisasi kaga atur nya dr fifa
YouTube,Kenapa orang macam towel diberi panggung metro,1 tahun yang lalu,,orang towel panggung metro
YouTube,"Tolonglah stop mendebatkan Tentang naturalisasi, karena itu wajar dan ada mekanisme di FIFA. HARUSNYA YG DIANGKAT ITU APA YG AKAN DILAKUKAN DENGAN PEMBINAAN USIA DINI",1 tahun yang lalu,,tolong stop debat naturalisasi wajar mekanisme fifa yg angkat yg bina usia
YouTube,Sampai kiamatpun towel ga bakalan senang liat sepak bola Indonesia berkembang 😂😂,1 tahun yang lalu,,kiamat towel ga senang liat sepak bola indonesia kembang
YouTube,"Pengamat2 yg ngomg ngk penting, hanya pintar ngomg doang.. sakit hati aj..",1 tahun yang lalu,,amat yg ngomg ngk pintar ngomg doang sakit hati aj
YouTube,Lanjut kan trean sty mantabbbbbbb,1 tahun yang lalu,,trean sty mantabbbbbbb
YouTube,Hidup sty,1 tahun yang lalu,,hidup sty
YouTube,"Ngapa  di undang lg si sh towelll
Bisanya bacot doang",1 tahun yang lalu,,ngapa undang lg si sh towelll bisa bacot doang
YouTube,Towel towel banyak bicara cobak kamu jadi pelatih.taiiiii,1 tahun yang lalu,,towel towel bicara cobak pelatihtaiiiii
YouTube,Ternyata cerdasan Bung Hamdan hamedan,1 tahun yang lalu,,cerdas hamdan hamedan
YouTube,Towel merasa paling pinter ...cuma bikin gaduh aja,1 tahun yang lalu,,towel pinter bikin gaduh aja
YouTube,Dpt ilmu gratis tu sitowel dr tenaga ahli hemedan,1 tahun yang lalu,,dpt ilmu gratis tu sitowel dr tenaga ahli hemedan
YouTube,"Kalo dibilang u23 banyak pemain liga 1, Brarti di U23 teruji kualitas sin tae yong bung toweeelll",1 tahun yang lalu,,kalo bilang u main liga brarti u uji kualitas sin tae yong toweeelll
YouTube,"Tidak ada yang terbelah , cuma towel yang mau membela timnas",1 tahun yang lalu,,belah towel bela timnas
YouTube,Bung towel si mulut sampah,1 tahun yang lalu,,towel si mulut sampah
YouTube,Gendeng towel iku Jarno wes,1 tahun yang lalu,,gendeng towel iku jarno wes
YouTube,Wel towel raimu dadi pengurus pssi ora enek prestasine malah bosok prestasimu kok ngomentari pssi Erick tohir seng wangi koyo ngene. Raimu prestasimu bosok kok ora isin ngomen seng prestasine wangi.,1 tahun yang lalu,,wel towel rai dadi urus pssi ora enek prestasine bosok prestasi ngomentari pssi erick tohir seng wangi koyo ngene rai prestasi bosok ora isin ngomen seng prestasine wangi
YouTube,"pro dan kontra itu memang penting.., 
tetap diskusi dengan akal sehat.., 
ambil sisi positifnya, jadikan bahan evaluasi sisi nilai negative nya.., 
dan tetap bersatu demi timnas yang lebih baik...",1 tahun yang lalu,,pro kontra diskusi akal sehat ambil sisi positif jadi bahan evaluasi sisi nilai negative nya satu timnas
YouTube,"Org kek towel layak di siram aer taek ,,biar sadar",1 tahun yang lalu,,org kek towel layak siram aer taek biar sadar
YouTube,Towel tidak usah beri pengertian karna otaknya sudah membeku soal natutirslisasi.,1 tahun yang lalu,,towel erti karna otak beku natutirslisasi
YouTube,apa yg terbongkar ya,1 tahun yang lalu,,yg bongkar ya
YouTube,Kenapa to...kalau timnas baru bagus2nya pasti ada yang seakan-akan tidak terima 😂😂😂😂😂...sebenarnya ada apa dengan orang2 yang nggak suka timnas maju....wes tekan kapan ????,1 tahun yang lalu,,tokalau timnas bagus seakanakan terima orang nggak suka timnas majuwes tekan
YouTube,Yang hancurin sepak bola Indonesia. Sebetulnya si toel muka curut.,1 tahun yang lalu,,hancurin sepak bola indonesia si toel muka curut
YouTube,"Anjg towel ,, bacot sial",1 tahun yang lalu,,anjg towel bacot sial
YouTube,Kenapa orang kayak gini masih saja dikasih panggung,1 tahun yang lalu,,orang kayak gin kasih panggung
YouTube,Intinya pelatih Indonesia harus meningkatkan lesensi kepelatihannya dan pemain liga satu harus meningkatkan skil.y bersaing secara profesional dgn diaspora jangan depat mulu gk maju maju sepak bola nasional tv cmn depat mulu sama towel susah batu gitu lawak lawak,1 tahun yang lalu,,inti latih indonesia tingkat lesensi latih main liga tingkat skily saing profesional dgn diaspora depat mulu gk maju maju sepak bola nasional tv cmn depat mulu towel susah batu gitu lawak lawak
YouTube,Udahlah towel jadi pelatih timnas U-19 atau U-23 biar dia tau,1 tahun yang lalu,,udahlah towel latih timnas u u biar tau
YouTube,towol anjg,1 tahun yang lalu,,towol anjg
YouTube,Apapun yg dilakukan PSSI untuk pembenahan sepakbola nasional dipikiran   towel hanya negatif aja bgmn sepakbola bs maju...org2 spt towel ini sebenarnya tdk perlu ada krn hnya bikin gaduh aja,1 tahun yang lalu,,apa yg pssi benah sepakbola nasional pikir towel negatif aja bgmn sepakbola bs majuorg spt towel tdk krn hnya bikin gaduh aja
YouTube,Masalahnya towel di SEMUA TV ITU AJA YANG DIBAHAS BRO GAK ADA POSITIPNYA ITU ORANG,1 tahun yang lalu,,towel tv aja bahas bro gak positipnya orang
YouTube,Gak ada bangga bangga nya sama perjuangan negara buktinya dimanapun diundang tv yang fi omngin kalahnya muluk contoh vs irak 5 1,1 tahun yang lalu,,gak bangga bangga nya juang negara bukti mana undang tv fi omngin kalah muluk contoh vs irak
YouTube,Jangan dengar omong bung towel,1 tahun yang lalu,,dengar omong towel
YouTube,Udahlah timnas serahkan aja ke bung towel spy towel bisa eksplore & menorehkan kepintarannya di bola . Jadi netizen biar tahu kalau towel itu paling jago sedunia akherat ttg strategi bola😅,1 tahun yang lalu,,udahlah timnas serah aja towel spy towel eksplore toreh pintar bola netizen biar towel jago dunia akherat ttg strategi bola
YouTube,"Loh Towel dasar gak pernah suka sama naturalisasi, lihat hasil nya bukan game to game kalah di Basra di ungkit kalah 5-1, yg penting hasil nya",1 tahun yang lalu,,loh towel dasar gak suka naturalisasi lihat hasil nya game to game kalah basra ungkit kalah yg hasil nya
YouTube,Saya sangat respek terhadap kecerdasan pak Hamdan,1 tahun yang lalu,,respek cerdas hamdan
YouTube,Towel celokne pak Purnomo wae Ben d cucu dase,1 tahun yang lalu,,towel celokne purnomo wae ben d cucu dase
YouTube,Manusia anti pemain keturunan towel.. Nga tau brapa jumlah pemain keturunan😂😂😂,1 tahun yang lalu,,manusia anti main turun towel nga tau brapa main turun
YouTube,Towel towel masih di undang aja,1 tahun yang lalu,,towel towel undang aja
YouTube,Bang hamdan kalo di undang ada bung towel jangan mau datang aja bang....bikin emosi malah malu sendiri ngomong sama bung towel,1 tahun yang lalu,,bang hamdan kalo undang towel aja bangbikin emosi malu ngomong towel
YouTube,"Era jaman Anjas asmara persaingan antar negara tingkat asia tidak sebanyak dan seketat sekarang ini, itupun minim prestasi.

Lokal buat tanding di aff dan sea games aja , kalau ada yg bagus dipakai buat tanding tingkat asia",1 tahun yang lalu,,era jaman anjas asmara saing negara tingkat asia ketat itu minim prestasi lokal tanding aff sea games aja yg bagus pakai tanding tingkat asia
YouTube,"Talenta doang, lihat aja semua pemain legenda kita ga ada satupun yg bisa jd pemain inti di satupun klub Eropa, karena apa, ya emang belum layak main disana. Legenda negara lain udah pasti main jd pemain inti di klub Eropa. Fakta, kelas lokal kita masih jauh dr layak. Jadi ketika ada pemain keturunan yg pemain inti di liga top Eropa yg mau main di timnas ya seharusnya bersyukur.",1 tahun yang lalu,,talenta doang lihat aja main legenda ga satu yg jd main inti satu klub eropa ya emang layak main sana legenda negara udah main jd main inti klub eropa fakta kelas lokal dr layak main turun yg main inti liga top eropa yg main timnas ya syukur
YouTube,Si togel tuh jangan di undang di acara tv. Ga becus itu bacot nya. Masalah bola . Suruh aja dia jadi pelatih umur 12 tn.,1 tahun yang lalu,,si togel tuh undang acara tv ga becus bacot nya bola suruh aja latih umur tn
YouTube,"Itu yg   urusin politik aja ama gerung ikut ikut sepak bola bikin runyam aja lu pansos lu kuple,,,",1 tahun yang lalu (diedit),,yg urusin politik aja ama gerung sepak bola bikin runyam aja lu pansos lu kuple
YouTube,"org baru saja dinaturalisasi sudah disuruh harus menang... menang.....menang... apaan... 
apa yg sudah dibuat towel utk Tim Indonesia.... intinya towel nggak suka sty.
nggak usah undang dia ahk.. males..",1 tahun yang lalu,,org naturalisasi suruh menang menangmenang yg towel utk tim indonesia inti towel nggak suka sty nggak undang ahk males
YouTube,Towel ngomongya udah ngk logis.. cuma bisa ngoceh tp gak ada isinya ... Ngapain ttp di undang sih...,1 tahun yang lalu,,towel ngomongya udah ngk logis ngoceh tp gak isi ngapain ttp undang sih
YouTube,Sekarang kita kan dah tau towel sekrang dia mau ngomong apa biarin .. terserah .. dia hanya cari panggung... Mau dia ngomong apa bodo amat lanjutkan pak erik tohir,1 tahun yang lalu,,dah tau towel sekrang ngomong biarin serah cari panggung ngomong bodo lanjut erik tohir
YouTube,Towell jangannn dipangillll imetroi jangan di panggilll,1 tahun yang lalu,,towell jangannn dipangillll imetroi panggilll
YouTube,bung towel emang selalu objektif dan memprioritaskan pemain lokal 👏👏,1 tahun yang lalu,,towel emang objektif prioritas main lokal
YouTube,Kalau timnas indonesia mau maju . Usir si towel dari indonesia,1 tahun yang lalu,,timnas indonesia maju usir si towel indonesia
YouTube,Pemainnn LOKAl ngk mAMPu,1 tahun yang lalu,,pemainnn lokal ngk
YouTube,Ternyata di Indonesia pemecah belah bangsa dari berbagai aspek kehidupan bukan politik saja,1 tahun yang lalu,,indonesia pecah belah bangsa aspek hidup politik
YouTube,"iya lokal yang biasa di titipkan, dan kamu tau gak bahayanya pemain titipan? pemain titipan itu tidak perduli instruksi pelatih melainkan patuh pada perintah yang menitipkan pemain, karena yang menitipkan pemain itu,ada kepentingan di baliknya,yaitu cuan,  Pemain titipan itu yang bisa merubah hasil pertandingan,misal saat Indonesia unggul, tapi  si bos bertaruh besar untuk musuhnya, di saat itulah kegunaan pemain titipan untuk beraksi, bikin pelanggaran di kotak penalti, mengacaukan permainan tim, bikin blunder blunder di area berbahaya, bermain kasar supaya di kartu merah, memprovokasi tim supaya berkelahi dengan musuh biar dapat kartu merah, membuang-buang peluang, seperti itulah...yang pling mencolok adalah piala AFF 2010,.. dan di setiap Piala AFF ada saja pemain titipan, dan anda lihat,pasti ada saja kejadian seperti yang saya sebutkan tadi",1 tahun yang lalu,,iya lokal titip tau gak bahaya main titip main titip duli instruksi latih patuh perintah titip main titip main ituada penting baliknyayaitu cuan main titip rubah hasil pertandinganmisal indonesia unggul si bos taruh musuh guna main titip aksi bikin langgar kotak penalti acau main tim bikin blunder blunder area bahaya main kasar kartu merah provokasi tim kelah musuh biar kartu merah membuangbuang peluang itulahyang pling colok piala aff piala aff main titip lihatpasti jadi sebut
YouTube,Towel..towel..🤣🤣,1 tahun yang lalu,,toweltowel
YouTube,"To the point saja lah, talenta dalam negri emang kurang. Marcelino saja masih banyak kurangnya padahal dianggap pemain potensial.",1 tahun yang lalu,,to the point talenta negri emang marcelino kurang anggap main potensial
YouTube,"Jngn kasih panggung sama towel,itu mudeng ga si penjelasan pak hamdan hamedan?",1 tahun yang lalu,,jngn kasih panggung towelitu mudeng ga si jelas hamdan hamedan
YouTube,"Kacuuu toelll,ngapain di undang terus",1 tahun yang lalu,,kacuuu toelllngapain undang
YouTube,Towel parah,1 tahun yang lalu,,towel parah
YouTube,"sampai kiamat kalo timnas indonesia hny menggunakan pemain lokal timnas indonesia tdk akan pernah maju boz

pembuktian keberadaan pemain diaspora akan kita lihat dlm babak kualifikasi penyisihan pildun berikutnya & semua butuh proses & dithn 2024 ini adlh permulaan pssi melakukan langkah perubahan, berani mengambil lbh byk pemain diaspora.",1 tahun yang lalu,,kiamat kalo timnas indonesia hny main lokal timnas indonesia tdk maju boz bukti ada main diaspora lihat dlm babak kualifikasi sisih pildun butuh proses dithn adlh mula pssi langkah ubah berani ambil lbh byk main diaspora
YouTube,Cerdas banget nih pa hamdann sumpah,1 tahun yang lalu,,cerdas banget nih pa hamdann sumpah
YouTube,"Komentarmu karena hatimu ada kebencian, maka kamu tidak bisa berbuat adil",1 tahun yang lalu,,komentar hati benci buat adil
