platform,komentar,timestamp,sentimen
YouTube,"""Maroko 20 pemain""
""Hasilnya?:
""Juara 4 piala dunia""
""Nah kita?""
Lah 


Pak itu Maroko, mohon maaf sekali :) :) :)",1 tahun yang lalu,
YouTube,Suruh towel yg jdi pelatih saja bisa gak itu bacot saja di itu,1 tahun yang lalu,
YouTube,"Cuma di indonesia ditelevisi membicarakan kontrovesi bukan taktikal sepakbola dan yg diundang bukan partisipan sepakbola, sungguh lucu negara ini.",1 tahun yang lalu,
YouTube,Komentator paling kocak si welly ini,1 tahun yang lalu,
YouTube,Towel dungu.,1 tahun yang lalu,
YouTube,towel bodat,1 tahun yang lalu,
YouTube,Terlalu tengil towel²...,1 tahun yang lalu,
YouTube,"TOWEl......
VIRUS Sepakbola Indonesia.

Pembenci STY, diskusinya selalu beropini Mendowngrade STY.Ini bahaya, orang ini.",1 tahun yang lalu (diedit),
YouTube,Ngapain bung towel di panggil terus hanya ngerecokin yg ga perlu. . udah kita itu tim itu keseluruhan baik pemain pelatih PSSI dll  demi bangsa dan negara. . Se ajan akan kok bung towel benci Ama sty..,1 tahun yang lalu,
YouTube,"kasih panggung teros, bentar lagi makin banyak ni kembaran towel, contoh nya orang² kek begitu tu sudah mulai meniru gaya towel biar ikut viral",1 tahun yang lalu,
YouTube,Metro munculkan pembicara towel dan lain2 tidak becuss,1 tahun yang lalu,
YouTube,knp gx usir ajh si towel dri indonesia sih...mungkin dia ingin jadi warga vietnam kali entar namanya ganti jadi nguyen han towel,1 tahun yang lalu,
YouTube,Angkat&Banggakan Derajat pemain2/pelatih2 Lokal/Pribumi kita sendiri!!,1 tahun yang lalu,
YouTube,Timnas Korsel'Japan'Persia'China'Korut* kok bisa hadir diWorld Cup(Korsel/Japan lggn tetap)' dng materi Pemain2/Pelatih lokal/pribumi?? JUGA Africa'LatinAmerica'Tengah* mengapa oh' mengapa.....Ada Apa Dng Kita ???!!!,1 tahun yang lalu,
YouTube,Elkan bukan naturalisasi towel,1 tahun yang lalu,
YouTube,Please jangan kasih panggung towel,1 tahun yang lalu,
YouTube,"lawak
Emg negara lu udh sehebat apa di sepakbola, lgian jg ga mutu acara bgni, acara pemecah belah",1 tahun yang lalu,
YouTube,"Towel i opo to karepe i,heran aku negara ne maju ko panggah ngono ae Peh abot",1 tahun yang lalu,
YouTube,ngomong apa oposisi satu ini wkwkw,1 tahun yang lalu,
YouTube,"Jujur towel ini bukan mempermasalkan naturalisasi,tapi lebih kebencian terhadap STY, dan sebagus/maju apa pun timnas kita,  seolah STY tidak ada peran nya di situ, itu menurut ku",1 tahun yang lalu,
YouTube,Orang frustasi jabatan,1 tahun yang lalu,
YouTube,"Untuk towel gk perou dijawab sm org"" yg pinter apa panjang panjang jawabnya.. Sm saya aja sinilah yg jawab.. Maaf ajaya, dari berapa kali Towel bicara atau bertanya, tidak satupun saya lihat ada yg berbobot.. Bahkan pertanyaannya pertanyaan yg bodoh.. ? Kenapa sih harus berbelit belit jawabnya. Seakan akan towel itu pintarrr . mohon maaf aja dia itu begitu bl**n dimata saya.. SINI TANYA SAMA SAYA. SIMPEL JELAS PADAT AKAN SAYA JAWAB. DAN BAHKAN PERTANYAAN DIA ITU GK PERLU DIJAWAB. KARENA PERTANYAANNTA OTU SUDAH T*L*L.. jelas pemikiran yg bodohlah.. GK ADA SATUPUN OMONGAN DIA ITU YG BENAR JGNKAN BERBOBOT.. PERTANYAAN BODOH.",1 tahun yang lalu,
YouTube,"Jangan kasih panggung lagi dong, ga waras orang itu, kaki tangan mavia kek'a",1 tahun yang lalu,
YouTube,"Ini yang menyerang sty dan pssi adalah para pengurus federasi lama yang sudah ditendang keluar, yang mana pada saat masa mereka duduk di federasi yang terjadi adalah prestasi nol besar. Sekarang malah pssi reborn era erik tohir  yg sedang menuai prestasi, dikritik mereka habis habisan dari sudut pandang ngawur. Mau duduk di dalam lagi kalian kah? Ooo tidak bisaa... pak erik tohir sudah membaca strategi busuk kalian. Tetap sajalah teriakkan nalar ngawurmu itu sambil nonton timnasku yang sedang berkembang pesat.😆😆😆",1 tahun yang lalu,
YouTube,"acara apa ini woy, gak berbobot",1 tahun yang lalu,
YouTube,Towel suruh urus 1 team lokal dlu aja coba.... Pengen liat analisis & kemampuan didunia sepakbola nya gmn... Kadang banyak ngomong blm tentu bisa kerja,1 tahun yang lalu,
YouTube,"towel towel jaman lu masih di pssi bisa apa si buat ngangkat prestasi timnas, coba deh lu baca lembaran pssi tahun lu masih ada di dalemnya prestasi apa yg bisa di banggain, peringkat fifa aja terjun bebas😂",1 tahun yang lalu,
YouTube,Towel itu kambing hitam yg suka ngadu domba jangan dengerin ocehan2nya ...?!,1 tahun yang lalu,
YouTube,Dr semua nya yg paling berbobot bang Hamdan keren...,1 tahun yang lalu,
YouTube,"Kol towel bahas aff trus..... emang ad apa aff ini.... kita udah bergerak di piala asia....perbadinganya aff aj 
Liat nae main gmna indonesia skrang",1 tahun yang lalu,
YouTube,Tau FAISAL HALIM? Pemain malaysia di disiram Air keras? Nah gw ngingetin aja. Bermaksud baik tidak aneh aneh. HATI-HATI. Sayang muka kalo Rusak.,1 tahun yang lalu,
YouTube,Coba towel jadi pelatih😂😂😂,1 tahun yang lalu,
YouTube,"Intinya dari Towel,sty yg salah",1 tahun yang lalu,
YouTube,"kan lagi ngomongin naturalisasi, kenapa menyimpang lebih banyak menyerang STY, Terlihat sekali kebencian pribadi nya",1 tahun yang lalu,
YouTube,Mnrt bung towel pelath yg bagus siapa ?,1 tahun yang lalu,
YouTube,sitowel dibodoh oleh media media dia tidak yadar 😂,1 tahun yang lalu,
YouTube,Pencinta timnas sdh tau kan siapa musuh kita sebenarnya???,1 tahun yang lalu,
YouTube,"jangan beri panggung lagi untuk towel berbicara karena hanya memecah belah bangsa , karena diaspora itu sudah jelas ada garis keturunan bukan orang asing.. maklum aja pernah gagal di federasi , makanya gak senang lihat orang maju ... hadeeeuuuhhhhhhhhhh.....",1 tahun yang lalu,
YouTube,Towel😅😅😅 itu bukan pengamat sepak bola tapi mengarah kebencian keknya😅😅,1 tahun yang lalu,
YouTube,"Pokoknya timnas kalau tidak ada pemain keturunan hasilnya kalah melulu akhirnya masyarakat malas melihat bertanding, akhir akhir ini bangsa Indonesia suka timnas, ayoo tambah terus pemain keturunan",1 tahun yang lalu,
YouTube,Kok yg di undang semua mafia bola semua? Mrka intinya STY ganti jdi pelatih krna STY gk mau di atur oleh mrka,1 tahun yang lalu,
YouTube,Dan naturalisasi juga wakabayasi dari nankatsu 7 hari 7 malem juga nendang gak bakal masuk,1 tahun yang lalu,
YouTube,naturalisasi Tsubasa ojora dari nankatsu auto juara dunia,1 tahun yang lalu,
YouTube,"MetroTv, Ngundang Mereka Mereka Itu Buat apa Sih, Kasian Pak Hamdan Kepancing Emosinya",1 tahun yang lalu,
YouTube,"Towel ki gatelll...
Koyok ngunu wae diributne...rendahhh",1 tahun yang lalu,
YouTube,"Semoga ini yang terakhir kita mendengar komentar komentar orang orang yang TIDAK MENDUKUNG Sepak Bola Indonesia MAJU !!!!!  , dan selalu CARI CARI KESALAHAN , Ayo berubah INDONESIA , jangan penyakit NYINYIR dan IRI HATI di perlihara , TUNJUKKAN Prestasi , bukan BACOT Basi yang menghambat MAJU nya Sepak Bola Indonesia",1 tahun yang lalu,
YouTube,"Jangan dengarkan ocehan 1 org macam towel ,, msh banyak rakyat indonesia yg percaya sama proses nya shin tae yong ,, 

Next aff kasih starting line up versi towel aja ,",1 tahun yang lalu,
YouTube,Kita dukung bung tewel jadi pelatih timnas,1 tahun yang lalu,
YouTube,Towel TDK dpt panggung di PSSI... Kasih kan panggung unt towel...,1 tahun yang lalu,
YouTube,muak aku toel,1 tahun yang lalu,
YouTube,"Coba PSSI klo emang bung towel itu pintar seperti apa yg di utarakannya, kasih dia tanggung jawab biar terlihat apakah dia bisa atau tidak, apakah punya kompeten atau tidak",1 tahun yang lalu,
YouTube,"Beda kelas ini narsum nya, satu pihak longterm untuk level dunia,pihak lain masih level juara tarkam 😅",1 tahun yang lalu,
YouTube,Itu gendut botak batikan gak paham bola ngomong aja,1 tahun yang lalu,
YouTube,Towel suruh ngurus tim kesebelasan ayam potong aja,1 tahun yang lalu,
YouTube,Dulu rencananya juga messi juga mau di naturalisasi untuk timnas spanyol tapi mesi menolak,1 tahun yang lalu (diedit),
YouTube,Bung toel suruh gantiin timnas aja duhh wkwk,1 tahun yang lalu,
YouTube,Towel ni aso nih ngasih argumen berdasarkan perasaan,1 tahun yang lalu,
YouTube,"Ucapanmu yang gugur towel bacot sampahmu dipertanyakan cuan ngak masuk kekantungmu karena pemain titipanmu ngak di gupris sty... jadi kau selalu memojokkan sty, kau stres ya towel 😂😂😂",1 tahun yang lalu,
YouTube,"Alah kamu cuman komentar, karena kamu tidak bisa menitipkan pemain ke sty, demi cuan kau ngawur....",1 tahun yang lalu,
YouTube,"mana paham tu pengamat, tidak turun langsung di lapangan",1 tahun yang lalu,
YouTube,Si towel ini cpa ko kaya lebi pintar dari sty,1 tahun yang lalu,
YouTube,"towel pokoknya menang,emang gak sulit bangun timnas indonesia.pelatih ya butuh proses wel towel",1 tahun yang lalu,
YouTube,"Nggak nyangka dan baru tau,  kalo pemain keturunan sebanyak itu 9 juta😲",1 tahun yang lalu,
YouTube,"Udahlah orang iri dengki kaya towel ajas yg katanya Letjend tpi gk ada prestasinya, jangan kasih panggung lah...bikin kisruh",1 tahun yang lalu,
YouTube,"Bung towel , pemecah kerukunan negara , penghinat sepak bola, orang yg gg punya hati untuk sepak bola....itu inti nya",1 tahun yang lalu,
YouTube,Bacot vs pemikiran,1 tahun yang lalu,
YouTube,Sibangke ngomong sekelas aff,1 tahun yang lalu,
YouTube,Towel si mantan jubir PSSI dulu koar².. 😂😂😂😂,1 tahun yang lalu,
YouTube,"Towel iku wong rewel,,  kon nglatih wae nk iso, gregetno wong",1 tahun yang lalu,
YouTube,knp lu gk bahas si markus botak..,1 tahun yang lalu,
YouTube,"Bung towel sprti lalat. SUSAH MENJELASKAN KEPADA LALAT KALAU BUNGA LEBIH WANGI DARIPADA SAMPAH! Coba dia aja yang pegang tim, gausah pakai timnas, tapi coba tim liga 3 kalau dia selalu membicarakan tacktikal 😂",1 tahun yang lalu (diedit),
YouTube,"sumpah gw gedek bhg sama bapak2 yg pake batik, siapa sih dia? engga ada kapasitas soal bola",1 tahun yang lalu,
YouTube,makan TAI  lo toel..lo binatang yg tai sendiri lo makan ..sarapan ama makan lo siang malam cuma TAI,1 tahun yang lalu,
YouTube,"OI COK NIKMATI AJA PERDEBATAN, JADILAH MANUSIA YANG BERAKAL, JANGAN GAMPANG, KETIKA TIDAK SELARAS DENGAN KITA, KITA BENCI, STOP FUCKING STUPID DUDE. KEEP SUPPORT TOWEL JUSTIN COCHI AND ANYMORE. SUPPORT FOOTBALL INDONESIA",1 tahun yang lalu,
YouTube,Intinya towel suruh jadi pelatih timnas dengan catatan kalau gagal mati hukumanya🔥🔥🔥🔥🔥,1 tahun yang lalu,
YouTube,Ada orang pintar ngomong tapi.orang.itu sendiri.tidak punya.pritasi.atau tidak punya karya.cuman .1 orang.bung towel.,1 tahun yang lalu,
YouTube,#towelanjing,1 tahun yang lalu,
YouTube,"Ngapain toel di undang orang gila di undang, suruh pindah negara aja, dia cuma bisa nyalahin shin ta young, kesel gua, penghancur nih orang",1 tahun yang lalu,
YouTube,"Bang towel banyak omong , udh gak berkontribusi apa2, mending ggak usah di undang.... Mksudnya metro apa sih ngundang orang kek towel...",1 tahun yang lalu,
YouTube,Towel belegug 😵😵,1 tahun yang lalu,
YouTube,Semakin jijik gw liat towel,1 tahun yang lalu,
YouTube,Masalah tidak berkembangnya pemain lokal ada di uang titipan!!itu terjd di tingkat ssb klub!!dimana pemain muda kita yg tidak punya skills bagus bola bisa masuk jd pemain inti klub lewat jalur uang titipan ke pelatih!!!sementara yg benar2 punya skilss bgs mereka hanya gigit jari mengubur mimpinya krn dia tidak mampu bersaing krn gak ada uang!!!kalo sistem ini masih tetap terjd ditingkat klub atau daerah kemampuan pemain lokal itu akan ttp berada dibawah pemain keturunan!!,1 tahun yang lalu,
YouTube,"yang masih ngedumel = otaknya udah g mampu menerima penjelasan Hamdan, ibarat anak SMA bahas pelajaran ke anak SD😂😂GITU GAMAU D HUJAT GIMANA DIA SENDIRI YG MENAWARKAN SENDIRI😂🫰",1 tahun yang lalu,
YouTube,#JANGANUNDANGTOWEL,1 tahun yang lalu,
YouTube,"Towel bkn bahas bola utk masa dpn timnas, tp mencari celah kesalahan STY.seharusnya memberikan solusi timnas utk kedepannya.",1 tahun yang lalu,
YouTube,knapa ad bung towel biar banyk yg nonton soal lg heboh tv itu pengin bnyk yg nonton krna ad yg viral bung towel,1 tahun yang lalu,
YouTube,Gak bermutu karena towel,1 tahun yang lalu,
YouTube,Stop undang TOWEL,1 tahun yang lalu,
YouTube,#boikottowel,1 tahun yang lalu,
YouTube,Perlu di Dengar Aja Tuwel Karena Apa Komenmu Hanya Cari Panggung Aja Yang Selalu Menyudutkan STY Gak Pernah Mengakui Seluruh Kerja Sama Tiem Udah Mulai Membaik dari Pada Timnas Sebelumnya Jangan Ngotot Tuwel Nanti Kamu Malu Sendiri Komenmu Terlalu Bodoh,1 tahun yang lalu,
YouTube,"Towel bisa diem aj ga si, makin ngmng makin memecah belah, dia iri pas dia masuk pssi gak ada prestasi ny",1 tahun yang lalu,
YouTube,TOWEL PEMAIN 2 DI INDONESIA TIDAK ADA.COBAH BUNG TOWEL SEBUT SIAPA 2 PEMAIN YG ADA DI LIGA INDONESIA YG HEBAT.,1 tahun yang lalu,
YouTube,Kecewa media kasih towel panggung,1 tahun yang lalu,
YouTube,Towel membelah,1 tahun yang lalu,
YouTube,"keran pak hamdan., cocok jadi tenaga ahli kemenpora",1 tahun yang lalu,
YouTube,Si toel ngapain sih di kasih panggung ga perlu,1 tahun yang lalu,
YouTube,Towel itu kita bikin petisi untuk diblok,1 tahun yang lalu,
YouTube,Dari kata2 ini bung towel kalah telak...yg di bicarakan towel tidak berbobot sama sekali...dan yg di bicarakan hanya itu2 aja,1 tahun yang lalu,
YouTube,Info rumahnya towel,1 tahun yang lalu,
YouTube,Baikot towel,1 tahun yang lalu,
YouTube,"Towel jijik, pantes keluarganya juga ikut dihujat",1 tahun yang lalu,
YouTube,Kontowel,1 tahun yang lalu,
YouTube,Cuih. Towel is dog!!,1 tahun yang lalu,
YouTube,Lbh baik towel suruh melatih. Biar gk banyak bicara,1 tahun yang lalu,
YouTube,"Mantaaaf bung Hamdan...pemaparan yg gamblaang terkait Diaspora,, majuuu truuus  Sepakbola indonesiaa,,,gk usah di urus fihak""""  Crab Mentality...Timnas🇲🇨🇮🇩💪💪🤘🤘🤘",1 tahun yang lalu,
YouTube,"Mental Toxic, bagi yang nyinyir miring naturalisasi tentunya buta sejarah dari pra-kemerdekaan hingga kaum terpelajar Indonesia yang tersebar diberbagai negara eropa yang terkatung-katung akibat kisruh politik 1965 dengan istilah eksil... Kekinian tentunya sudah beranak Pinak di negri rantau... 💪🏽💪🏽💪🏽💪🏽💪🏽♥️♥️♥️♥️♥️🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩 Pembinaan dan kompetisi liga domestik juga perlu di evaluasi untuk di upgrade agar kualitas terjamin...",1 tahun yang lalu,
YouTube,Coba towell jd pelatih,1 tahun yang lalu,
YouTube,"Towel ini N.G.O nya malaysia dan singapura.. Biasa buat isu supaya indonesia tidak maju lucunya media tv besar memberi panggung..tetangga kan gak mau Indonesia maju mereka takut.. Coba traking keuangan bung towel.. Sama tuh kasus chip, tesla, sawit, dan lain-lain NGO malaysia, australia, Singapura dari dulu gitu. Cuma sedikit yg paham di pejabat atas sana.. Traking ajalah kalo gak percaya.. Isu-isu oknum angkat yg selalu jegal kemajuan indonesia.. Saya kasihan ma ak jokowi perang sendirian.. Tinggal lihat pak prabowo bisa brantas yg begini apa gak kedepannya..",1 tahun yang lalu (diedit),
YouTube,"Bung towel itu pintar menganalisa tapi tidak paham sistem pesepakbolaan. 
Intinya seperti ini orng pintar tapi tidak pernah coba pengalaman nya 😂😂",1 tahun yang lalu,
YouTube,4 orang tu sopo oy... Koyokke ng kubu Towel,1 tahun yang lalu,
YouTube,Towel blunder 😂😂😂,1 tahun yang lalu,
YouTube,Towel kmu diam,1 tahun yang lalu,
YouTube,Bacot Mulu si towel nih,1 tahun yang lalu,
YouTube,"Utk kebaikan timnas,tolong jgn lg di undang si.towel",1 tahun yang lalu,
YouTube,Towal towel,1 tahun yang lalu,
YouTube,Nda usah di kasih panggung tu la towel...bkin pusing sj..dsarrr,1 tahun yang lalu,
YouTube,Cape ngomongin bola di goreng terus selagi terus menjual terus diangkat dimana mana,1 tahun yang lalu,
YouTube,"bung hamdan knowledge mengenai sepakbola eropa sangat baik, tp ada beberapa data yang salah mengenai retegui di EURU 2021 dan Diego Costa yang start di Spain dari 2014. Setidaknya bung hamdan lebih jernih pemikirannya daripada towel",1 tahun yang lalu,
YouTube,"Towel itu orang ketinggalan jaman. ,sekarang ini malaisia ,vitnam dll  ingin meniru indonesia  naturalisasi",1 tahun yang lalu,
YouTube,TW itu t*l*l banget yakk wkwkwk,1 tahun yang lalu,
YouTube,Towel iri,1 tahun yang lalu,
YouTube,"Si towel ini hanya bisa bicara teori, sumbangan dia untuk kemajuan sepakbola  Indonesia tdk ada sama sekali, ngaca wooiyy",1 tahun yang lalu,
YouTube,"Manusia tak bermoral,TOWEeeeeeL",1 tahun yang lalu,
YouTube,"TOWEL ngritisi ,,, tapi kok lagunya kayak ngiri prestasi ya 🤣🤣",1 tahun yang lalu,
YouTube,Towel muter muter ngomong nya,1 tahun yang lalu,
YouTube,"Towel najis bgt dah, kaya si paling tau.",1 tahun yang lalu,
YouTube,"Itu siapa si, bapak2 gendut botak pake kacatama pake batik. Keliatan gak mgerti bola tapi ikut nimbrung, jadi keliatan tololnya",1 tahun yang lalu,
YouTube,"Mampir ke surabaya, tak tonjok mulut mh welll.....",1 tahun yang lalu,
YouTube,jangan d undang lagi di semua media si tompel ini,1 tahun yang lalu,
YouTube,Emang betul pemain lokal kita gk ad yang baik...kalo terus pakek maen lokal kita hanya sampe di asean kalah lagi wkwkwk,1 tahun yang lalu,
YouTube,Rakyat indonesia dukung penuh naturilisasi,1 tahun yang lalu,
YouTube,Komunis zaman now,1 tahun yang lalu,
YouTube,"Otak towel hanya mencari kesalahan STY,seharusnya ngasih kritik yg membangun 
Kasiyan sekali dia 😅
Dia akan berhadapan dg mayoritas supporter indonesia yg mendukung langkah PSSI",1 tahun yang lalu,
YouTube,Bung towell.. jangan sampai  kejadian seperti pemain malaysia.. 😅,1 tahun yang lalu,
YouTube,"Menurutku langsung aja tanya ke BT, usulan pelatih menurut dia siapa? Pelatih luar atau Dia sendiri jadi pelatih,, kalo menurut dia lebih bagus dari STY dengan catatan jawab langsung ditempat, dan minta tolong ditunjuakkan dari kalangan mana bahwa statement STY yang katanya membelah Indonesia",1 tahun yang lalu,
YouTube,"towel dijadikan pelatih timnas,biar tidak hanya modal congor doang.",1 tahun yang lalu,
YouTube,Towel cuman mau cari panggung jangan dihiraukan... Maju terus timnas...,1 tahun yang lalu,
YouTube,Towel banyak bacot doank coba disuruh nglatih aja... Profesiy cuman komen doang loooooe...,1 tahun yang lalu,
YouTube,"G pada mikir ya debat begini sampe ke kuping pemain jatohin mental mereka , harus nya kita juara jadi kaga karna mental nya keserang para pengamat yg suka nyiyir ...",1 tahun yang lalu,
YouTube,Kenapa sitowel ini di undang terus..dia  ky nya gk mau timnas maju,1 tahun yang lalu,
YouTube,Semangat pssi,1 tahun yang lalu,
YouTube,Media paling demen berita adu domba,1 tahun yang lalu,
YouTube,"Towel sok""an bilang Naturalisasi Gak suka tapi waktu memprediksi pemain terbaik buat timnas ehh malah ambil pemain naturalisasi semua era sty malahan... Dasar muka dua kasihan anak""nya kena bully karena ulahh bapaknya yg sakit hati tidak lagi di dalam Federasi PSSI",1 tahun yang lalu,
YouTube,Pak Hamdan ini keren,1 tahun yang lalu,
YouTube,"Ini mah sampe kiamat pembahasan masih muter2 mulu di naturalisasi. Gaada debat gagasan mengenai evaluasi pertandingan, malah bahas naturalisasi ampe bonyok. Hadehh yang katanya pengamat tapi ga menguatkan sinergi untuk kemajuan sepakbola. Miris banget😢",1 tahun yang lalu,
